date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:48	298455/298455	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2009:53:13%20GMT	https://www.royalerealtorsindia.com/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/index.html	(from )
22:04:48	137/137	------	200	untouched ('OK')	text/plain	date:Fri,%2007%20Jun%202024%2014:44:58%20GMT	https://www.royalerealtorsindia.com/robots.txt		(from )
22:04:48	47220/47220	------	200	untouched ('OK')	text/html	etag:W/%22b874-6151b4fb4998c%22	https://dreamfillers.in/	C:/My%20Web%20Sites/RealEstate/dreamfillers.in/index.html	(from )
22:04:48	192554/192554	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2014:45:00%20GMT	https://drrealty.in/	C:/My%20Web%20Sites/RealEstate/drrealty.in/index.html	(from )
22:04:48	139055/139055	------	200	untouched ('OK')	text/html	etag:W/%2221f2f-618fe36d2c2e2%22	https://www.morgan-properties.com/	C:/My%20Web%20Sites/RealEstate/www.morgan-properties.com/index.html	(from )
22:04:48	45210/45210	------	200	untouched ('OK')	text/html	etag:%22b09a-6650fb2b-52bf2f35663249ad;gz%22	https://esconinfrarealtor.com/	C:/My%20Web%20Sites/RealEstate/esconinfrarealtor.com/index.html	(from )
22:04:48	160206/160206	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2014:45:01%20GMT	https://www.aarambhrealtors.in/	C:/My%20Web%20Sites/RealEstate/www.aarambhrealtors.in/index.html	(from )
22:04:48	81004/81004	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2010:14:12%20GMT	https://proppertee.com/	C:/My%20Web%20Sites/RealEstate/proppertee.com/index.html	(from )
22:04:48	97164/97164	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2014:45:05%20GMT	https://www.kdrealtors.com/projects/	C:/My%20Web%20Sites/RealEstate/www.kdrealtors.com/projects/index.html	(from )
22:04:48	88321/88321	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2014:45:04%20GMT	https://www.primerealtors.in/	C:/My%20Web%20Sites/RealEstate/www.primerealtors.in/index.html	(from )
22:04:48	103571/103571	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2014:45:04%20GMT	https://siyamountrealtors.com/	C:/My%20Web%20Sites/RealEstate/siyamountrealtors.com/index.html	(from )
22:04:48	1/1	------	400	error ('Bad%20Request')	text/html	date:Fri,%2007%20Jun%202024%2014:45:14%20GMT	https://www.royalerealtorsindia.com/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-admin/admin-ajax.1c.delayed	(from https://www.royalerealtorsindia.com/)
22:04:48	201899/201899	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2021:04:40%20GMT	https://sumiramsairealtors.com/	C:/My%20Web%20Sites/RealEstate/sumiramsairealtors.com/index.html	(from )
22:04:48	156/156	------	400	error ('Bad%20Request')	text/html	date:Fri,%2007%20Jun%202024%2014:45:19%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/RealEstate/www.googletagmanager.com/gtm.235445.delayed	(from https://www.royalerealtorsindia.com/)
22:04:48	75432/75432	------	200	untouched ('')	image/jpeg	date:Fri,%2007%20Jun%202024%2014:45:07%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:auto/h:auto/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2024/01/royale-jpg-fileArtboard-1@2x-100.jpg	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_auto/h_auto/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2024/01/royale-jpg-fileArtboard-1@2x-100.jpg	(from https://www.royalerealtorsindia.com/)
22:04:48	54869/54869	------	200	untouched ('')	application/rss+xml	date:Fri,%2007%20Jun%202024%2009:53:04%20GMT	https://www.royalerealtorsindia.com/feed/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/feed/index.html	(from https://www.royalerealtorsindia.com/)
22:04:49	142314/142314	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2016:34:48%20GMT	https://kabirarealty.com/	C:/My%20Web%20Sites/RealEstate/kabirarealty.com/index.html	(from )
22:04:49	18669/18669	------	200	untouched ('')	application/rss+xml	date:Fri,%2007%20Jun%202024%2011:16:29%20GMT	https://www.royalerealtorsindia.com/comments/feed/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/comments/feed/index.html	(from https://www.royalerealtorsindia.com/)
22:04:49	1548/1548	------	200	untouched ('OK')	text/css	date:Wed,%2005%20Jun%202024%2013:13:11%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/css/main.css?ver=4.4	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/css/maineb11.css	(from https://www.royalerealtorsindia.com/)
22:04:49	538/538	------	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2007%20Jun%202024%2014:45:03%20GMT	https://dreamfillers.in/robots.txt		(from )
22:04:49	2894/2894	------	200	untouched ('OK')	text/css	date:Fri,%2031%20May%202024%2013:12:47%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.9.5	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/contact-form-7/includes/css/stylesd9cd.css	(from https://www.royalerealtorsindia.com/)
22:04:49	316/316	------	200	untouched ('OK')	text/css	date:Thu,%2006%20Jun%202024%2007:44:13%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/wpcf7-redirect/build/css/wpcf7-redirect-frontend.min.css?ver=1.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/wpcf7-redirect/build/css/wpcf7-redirect-frontend.min4963.css	(from https://www.royalerealtorsindia.com/)
22:04:49	776/776	------	200	untouched ('OK')	text/css	date:Tue,%2014%20May%202024%2012:06:49%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor.css?ver=1.6.28	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor942d.css	(from https://www.royalerealtorsindia.com/)
22:04:49	131/131	------	200	untouched ('OK')	text/plain	date:Fri,%2007%20Jun%202024%2014:46:10%20GMT	https://drrealty.in/robots.txt		(from )
22:04:49	19778/19778	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:09%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind54b.css	(from https://www.royalerealtorsindia.com/)
22:04:49	118630/118630	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:07%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.20.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/css/frontend-lite.mince8e.css	(from https://www.royalerealtorsindia.com/)
22:04:49	189552/189552	------	200	untouched ('')	image/png	etag:%2217c0923-2e470-5ff8fc75c9fec%22	https://drrealty.in/wp-content/uploads/2023/07/crc-joyours-300x300.png	C:/My%20Web%20Sites/RealEstate/drrealty.in/wp-content/uploads/2023/07/crc-joyours-300x300.d8.delayed	(from https://drrealty.in/)
22:04:49	16471/16471	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:10%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://www.royalerealtorsindia.com/)
22:04:49	1657/1657	------	200	untouched ('OK')	text/css	date:Fri,%2005%20Jan%202024%2006:07:15%20GMT	https://www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-12.css?ver=1704434835	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-12ccb5.css	(from https://www.royalerealtorsindia.com/)
22:04:49	37/37	------	200	untouched ('OK')	text/css	date:Sat,%2004%20Nov%202023%2009:48:27%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/realhomes-elementor-addon/elementor/css/frontend.css?ver=2.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/realhomes-elementor-addon/elementor/css/frontend77e6.css	(from https://www.royalerealtorsindia.com/)
22:04:49	363748/363748	------	200	untouched ('OK')	text/css	date:Mon,%2006%20Nov%202023%2006:49:00%20GMT	https://www.royalerealtorsindia.com/wp-content/themes/realhomes/common/css/elementor-styles.min.css?ver=4.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/themes/realhomes/common/css/elementor-styles.min50fa.css	(from https://www.royalerealtorsindia.com/)
22:04:49	35065/35065	------	200	untouched ('OK')	text/css	date:Fri,%2012%20Jan%202024%2007:28:51%20GMT	https://www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-10412.css?ver=1704435363	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-10412dafc.css	(from https://www.royalerealtorsindia.com/)
22:04:49	6138/6138	------	200	untouched ('OK')	text/css	date:Thu,%2029%20Feb%202024%2009:12:45%20GMT	https://www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-10416.css?ver=1709197965	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-104164b88.css	(from https://www.royalerealtorsindia.com/)
22:04:49	54/54	------	200	untouched ('OK')	text/plain	etag:%2236-60efd0da0ad38%22	https://www.morgan-properties.com/robots.txt		(from )
22:04:49	4816/4816	------	200	untouched ('OK')	text/css	date:Thu,%2025%20Apr%202024%2016:35:33%20GMT	https://www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-8091.css?ver=1714062933	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/uploads/elementor/css/post-8091fedc.css	(from https://www.royalerealtorsindia.com/)
22:04:49	720297/720297	------	200	untouched ('OK')	text/css	date:Mon,%2006%20Nov%202023%2006:49:01%20GMT	https://www.royalerealtorsindia.com/wp-content/themes/realhomes/assets/modern/styles/css/main.min.css?ver=4.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/themes/realhomes/assets/modern/styles/css/main.min50fa.css	(from https://www.royalerealtorsindia.com/)
22:04:49	1143/1143	------	200	untouched ('OK')	text/css	date:Mon,%2006%20Nov%202023%2006:49:00%20GMT	https://www.royalerealtorsindia.com/wp-content/themes/realhomes/style.css?ver=4.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/themes/realhomes/style50fa.css	(from https://www.royalerealtorsindia.com/)
22:04:49	59344/59344	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:10%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.31	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minfbad.css	(from https://www.royalerealtorsindia.com/)
22:04:49	174247/174247	------	200	untouched ('OK')	text/css	date:Mon,%2006%20Nov%202023%2006:49:00%20GMT	https://www.royalerealtorsindia.com/wp-content/themes/realhomes/common/optimize/vendors.css?ver=4.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/themes/realhomes/common/optimize/vendors50fa.css	(from https://www.royalerealtorsindia.com/)
22:04:49	42/42	------	200	untouched ('OK')	text/css	date:Mon,%2006%20Nov%202023%2006:49:01%20GMT	https://www.royalerealtorsindia.com/wp-content/themes/realhomes/assets/modern/styles/css/custom.css?ver=4.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/themes/realhomes/assets/modern/styles/css/custom50fa.css	(from https://www.royalerealtorsindia.com/)
22:04:49	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Jun%202024%2014:46:43%20GMT	http://www.morgan-properties.com/stylesheets/application-db08bda991af3240479f06b5fbb15881102690e2.min.css	C:/My%20Web%20Sites/RealEstate/www.morgan-properties.com/stylesheets/application-db08bda991af3240479f06b5fbb15881102690e2.min.12b.delayed	(from https://www.morgan-properties.com/)
22:04:49	66870/66870	------	200	untouched ('OK')	text/css	date:Mon,%2006%20Nov%202023%2006:49:00%20GMT	https://www.royalerealtorsindia.com/wp-content/themes/realhomes/common/css/frontend-styles.min.css?ver=4.2.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/themes/realhomes/common/css/frontend-styles.min50fa.css	(from https://www.royalerealtorsindia.com/)
22:04:49	124837/124837	------	200	untouched ('OK')	text/css	date:Tue,%2014%20May%202024%2011:54:01%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.1.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons583f.css	(from https://www.royalerealtorsindia.com/)
22:04:49	445845/445845	------	200	untouched ('OK')	text/css	date:Tue,%2014%20May%202024%2011:54:01%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles583f.css	(from https://www.royalerealtorsindia.com/)
22:04:49	30299/30299	------	200	untouched ('OK')	text/css	date:Tue,%2014%20May%202024%2011:54:01%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=3.1.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive583f.css	(from https://www.royalerealtorsindia.com/)
22:04:49	3829/3829	------	200	untouched ('OK')	text/css	date:Tue,%2014%20May%202024%2011:54:07%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.9.21	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min0579.css	(from https://www.royalerealtorsindia.com/)
22:04:49	58071/58071	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:10%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://www.royalerealtorsindia.com/)
22:04:49	669/669	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:10%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://www.royalerealtorsindia.com/)
22:04:49	81/81	------	200	untouched ('OK')	text/plain	etag:%2251-66154cd7-7d899294d622e427;;;%22	https://esconinfrarealtor.com/robots.txt		(from )
22:04:49	677/677	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:10%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://www.royalerealtorsindia.com/)
22:04:49	675/675	------	200	untouched ('OK')	text/css	date:Wed,%2027%20Mar%202024%2008:31:10%20GMT	https://www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://www.royalerealtorsindia.com/)
22:04:49	87553/87553	------	200	untouched ('')	text/javascript	date:Wed,%2027%20Mar%202024%2008:32:16%20GMT	https://www.royalerealtorsindia.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.royalerealtorsindia.com/)
22:04:49	13577/13577	------	200	untouched ('')	text/javascript	date:Sat,%2004%20Nov%202023%2009:46:47%20GMT	https://www.royalerealtorsindia.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.royalerealtorsindia.com/)
22:04:49	365556/365556	------	200	untouched ('')	application/json	date:Fri,%2007%20Jun%202024%2014:45:18%20GMT	https://www.royalerealtorsindia.com/wp-json/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-json/index.html	(from https://www.royalerealtorsindia.com/)
22:04:49	178772/178772	------	200	untouched ('')	application/json	date:Fri,%2007%20Jun%202024%2014:45:17%20GMT	https://www.royalerealtorsindia.com/wp-json/wp/v2/pages/10412	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-json/wp/v2/pages/10412.json	(from https://www.royalerealtorsindia.com/)
22:04:49	877/877	------	200	untouched ('')	text/xml	date:Fri,%2007%20Jun%202024%2014:45:18%20GMT	https://www.royalerealtorsindia.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/xmlrpc0db0.php	(from https://www.royalerealtorsindia.com/)
22:04:49	2759/2759	------	200	untouched ('')	application/json	date:Fri,%2007%20Jun%202024%2014:45:18%20GMT	https://www.royalerealtorsindia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.royalerealtorsindia.com%2F	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-json/oembed/1.0/embed9b4d.json	(from https://www.royalerealtorsindia.com/)
22:04:49	2881/2881	------	200	untouched ('')	text/xml	date:Fri,%2007%20Jun%202024%2014:45:19%20GMT	https://www.royalerealtorsindia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.royalerealtorsindia.com%2F&format=xml	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/wp-json/oembed/1.0/embede1d5	(from https://www.royalerealtorsindia.com/)
22:04:49	224507/224507	------	200	untouched ('OK')	application/x-javascript	date:Fri,%2007%20Jun%202024%2014:45:20%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/RealEstate/connect.facebook.net/en_US/fbevents.js	(from https://www.royalerealtorsindia.com/)
22:04:49	913/913	------	200	untouched ('')	image/jpeg	date:Thu,%2006%20Jun%202024%2007:55:58%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:32/h:32/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.png	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_32/h_32/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.jpg	(from https://www.royalerealtorsindia.com/)
22:04:49	6408/6408	------	200	untouched ('')	image/jpeg	date:Sat,%2001%20Jun%202024%2005:59:38%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:192/h:192/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.png	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_192/h_192/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.jpg	(from https://www.royalerealtorsindia.com/)
22:04:49	5448/5448	------	200	untouched ('')	image/jpeg	date:Thu,%2006%20Jun%202024%2006:45:24%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:180/h:180/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.png	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_180/h_180/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.jpg	(from https://www.royalerealtorsindia.com/)
22:04:49	9108/9108	------	200	untouched ('')	image/jpeg	date:Fri,%2007%20Jun%202024%2014:45:21%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:270/h:270/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.png	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_270/h_270/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2020/02/cropped-Untitled-design-2.jpg	(from https://www.royalerealtorsindia.com/)
22:04:49	20572/20572	------	200	untouched ('')	image/png	date:Mon,%2003%20Jun%202024%2017:10:01%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:660/h:232/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2022/11/Untitled_design__1_-removebg-preview.png	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_660/h_232/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2022/11/Untitled_design__1_-removebg-preview.png	(from https://www.royalerealtorsindia.com/)
22:04:49	180455/180455	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2000:09:51%20GMT	https://www.royalerealtorsindia.com/about/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/about/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	261411/261411	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2019:09:35%20GMT	https://www.royalerealtorsindia.com/residential-properties/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/residential-properties/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	183873/183873	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2014:33:59%20GMT	https://www.royalerealtorsindia.com/commercial-properties/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/commercial-properties/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	175370/175370	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2017:40:50%20GMT	https://www.royalerealtorsindia.com/farmhouses-villas/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/farmhouses-villas/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	170279/170279	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2016:51:04%20GMT	https://www.royalerealtorsindia.com/roi-properties/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/roi-properties/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	199440/199440	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2017:39:11%20GMT	https://www.royalerealtorsindia.com/rent-or-lease-property/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/rent-or-lease-property/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	181042/181042	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2000:26:16%20GMT	https://www.royalerealtorsindia.com/buy-or-sell-property/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/buy-or-sell-property/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	177478/177478	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2000:31:56%20GMT	https://www.royalerealtorsindia.com/buy-sell-or-rent-lease-commercial-properties/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/buy-sell-or-rent-lease-commercial-properties/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	178935/178935	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2017:03:35%20GMT	https://www.royalerealtorsindia.com/collaborations-joint-ventures/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/collaborations-joint-ventures/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	163445/163445	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2000:27:25%20GMT	https://www.royalerealtorsindia.com/turn-key-construction-projects-architectural-services/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/turn-key-construction-projects-architectural-services/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	175134/175134	------	200	untouched ('OK')	text/html	date:Fri,%2007%20Jun%202024%2000:16:47%20GMT	https://www.royalerealtorsindia.com/interior-projects/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/interior-projects/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	165093/165093	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Jun%202024%2017:03:45%20GMT	https://www.royalerealtorsindia.com/contact/	C:/My%20Web%20Sites/RealEstate/www.royalerealtorsindia.com/contact/index.html	(from https://www.royalerealtorsindia.com/)
22:04:50	1237/1237	------	200	untouched ('')	image/png	date:Fri,%2007%20Jun%202024%2014:45:22%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:100/h:100/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2021/11/element-text.png	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_100/h_100/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2021/11/element-text.png	(from https://www.royalerealtorsindia.com/)
22:04:50	67013/67013	------	200	untouched ('')	image/jpeg	date:Fri,%2007%20Jun%202024%2014:45:23%20GMT	https://mlyapkxmiy5z.i.optimole.com/cb:tRni.32383/w:738/h:422/q:mauto/f:best/https://www.royalerealtorsindia.com/wp-content/uploads/2021/11/Home-Banner-4.jpg	C:/My%20Web%20Sites/RealEstate/mlyapkxmiy5z.i.optimole.com/cb_tRni.32383/w_738/h_422/q_mauto/f_best/https_/www.royalerealtorsindia.com/wp-content/uploads/2021/11/Home-Banner-4.jpg	(from https://www.royalerealtorsindia.com/)
